burnup,boron,group,absorption,capture,fission,nu_fission,transport,out_scatter,diffusion
0.5,1428.6,2,0.14576,0.0681944,0.0775656,0.189413,1.02575,0.00220382,0.324965
0.5,102.0,2,0.131836,0.0528571,0.0789792,0.192825,1.03111,0.00202111,0.323277
0.5,1479.6,2,0.146285,0.0687715,0.0775137,0.189288,1.02558,0.00221065,0.325021
0.5,1530.6,2,0.14681,0.0693478,0.077462,0.189163,1.0254,0.00221746,0.325076
0.5,1581.6,2,0.147334,0.0699232,0.0774106,0.189039,1.02523,0.00222426,0.325131
0.5,1632.7,2,0.147858,0.0704988,0.0773591,0.188915,1.02506,0.00223105,0.325185
0.5,1683.7,2,0.148381,0.0710725,0.077308,0.188792,1.02489,0.00223782,0.325238
0.5,1734.7,2,0.148902,0.0716453,0.077257,0.188669,1.02472,0.00224458,0.325291
0.5,1785.7,2,0.149424,0.0722174,0.0772062,0.188546,1.02456,0.00225132,0.325343
0.5,1836.7,2,0.149944,0.0727885,0.0771556,0.188424,1.0244,0.00225805,0.325395
0.5,1887.8,2,0.150465,0.0733599,0.0771051,0.188302,1.02424,0.00226478,0.325446
0.5,1938.8,2,0.150984,0.0739293,0.0770548,0.188181,1.02408,0.00227148,0.325496
0.5,153.1,2,0.132382,0.0534601,0.0789223,0.192688,1.03087,0.00202833,0.32335
0.5,1989.8,2,0.151503,0.0744978,0.0770047,0.18806,1.02392,0.00227816,0.325546
0.5,2040.8,2,0.15202,0.0750656,0.0769547,0.187939,1.02377,0.00228484,0.325595
0.5,2091.8,2,0.152537,0.0756325,0.076905,0.187819,1.02361,0.0022915,0.325644
0.5,2142.9,2,0.153055,0.0761997,0.0768553,0.1877,1.02346,0.00229816,0.325692
0.5,2193.9,2,0.153571,0.076765,0.0768058,0.18758,1.02331,0.00230479,0.325739
0.5,2244.9,2,0.154086,0.0773295,0.0767566,0.187461,1.02317,0.00231141,0.325786
0.5,2295.9,2,0.154601,0.0778931,0.0767075,0.187343,1.02302,0.00231802,0.325832
0.5,2346.9,2,0.155115,0.078456,0.0766585,0.187225,1.02288,0.00232461,0.325878
0.5,2398.0,2,0.155629,0.0790191,0.0766097,0.187107,1.02274,0.0023312,0.325923
0.5,2449.0,2,0.156141,0.0795804,0.0765611,0.18699,1.0226,0.00233777,0.325968
0.5,204.1,2,0.132927,0.0540608,0.0788657,0.192551,1.03064,0.00203553,0.323423
0.5,2500.0,2,0.156653,0.0801408,0.0765126,0.186873,1.02246,0.00234432,0.326012
0.5,255.1,2,0.13347,0.0546605,0.0788094,0.192415,1.03041,0.00204272,0.323496
0.5,306.1,2,0.134012,0.0552592,0.0787532,0.19228,1.03018,0.00204988,0.323567
0.5,357.1,2,0.134555,0.0558571,0.0786975,0.192145,1.02996,0.00205704,0.323638
0.5,408.2,2,0.135097,0.056455,0.0786416,0.19201,1.02974,0.00206419,0.323708
1.0,0.0,1,0.0108312,0.00741451,0.00341674,0.00865337,0.25095,0.018641,1.32829
1.0,459.2,1,0.0109884,0.00756354,0.00342487,0.00867296,0.251345,0.0187046,1.3262
1.0,510.2,1,0.0110057,0.00758001,0.00342573,0.00867504,0.251387,0.0187111,1.32597
1.0,561.2,1,0.0110231,0.00759646,0.00342659,0.00867711,0.25143,0.0187174,1.32575
1.0,612.2,1,0.0110403,0.00761289,0.00342744,0.00867915,0.251471,0.0187237,1.32553
1.0,663.3,1,0.0110576,0.00762935,0.00342828,0.00868118,0.251513,0.0187298,1.32531
1.0,714.3,1,0.0110749,0.00764575,0.00342911,0.00868319,0.251554,0.0187359,1.32509
1.0,765.3,1,0.0110921,0.00766214,0.00342994,0.00868519,0.251596,0.0187418,1.32488
1.0,816.3,1,0.0111093,0.00767851,0.00343076,0.00868716,0.251636,0.0187476,1.32466
1.0,867.4,1,0.0111265,0.0076949,0.00343157,0.00868912,0.251677,0.0187533,1.32445
1.0,918.4,1,0.0111436,0.00771124,0.00343237,0.00869107,0.251717,0.0187589,1.32424
1.0,51.0,1,0.0108488,0.00743113,0.00341767,0.00865562,0.250995,0.0186485,1.32805
1.0,969.4,1,0.0111607,0.00772756,0.00343317,0.00869299,0.251757,0.0187644,1.32403
1.0,1020.4,1,0.0111778,0.00774387,0.00343396,0.0086949,0.251797,0.0187698,1.32382
1.0,1071.4,1,0.0111949,0.00776016,0.00343474,0.00869679,0.251836,0.0187751,1.32361
1.0,1122.5,1,0.011212,0.00777646,0.00343552,0.00869867,0.251876,0.0187803,1.3234
1.0,1173.5,1,0.011229,0.00779273,0.00343628,0.00870052,0.251915,0.0187854,1.3232
1.0,1224.5,1,0.011246,0.00780897,0.00343704,0.00870237,0.251954,0.0187903,1.323
1.0,1275.5,1,0.011263,0.00782519,0.0034378,0.00870419,0.251992,0.0187952,1.32279
1.0,1326.5,1,0.01128,0.00784141,0.00343855,0.008706,0.25203,0.0188,1.32259
1.0,1377.6,1,0.0112969,0.00785763,0.00343929,0.0087078,0.252068,0.0188047,1.32239
1.0,1428.6,1,0.0113138,0.00787382,0.00344002,0.00870958,0.252106,0.0188093,1.32219
1.0,102.0,1,0.0108663,0.00744773,0.0034186,0.00865786,0.25104,0.0186559,1.32781
1.0,1479.6,1,0.0113307,0.00788999,0.00344075,0.00871135,0.252144,0.0188138,1.322
1.0,1530.6,1,0.0113476,0.00790614,0.00344147,0.0087131,0.252181,0.0188182,1.3218
1.0,1581.6,1,0.0113645,0.00792227,0.00344219,0.00871483,0.252218,0.0188225,1.32161
1.0,1632.7,1,0.0113813,0.00793842,0.0034429,0.00871655,0.252255,0.0188267,1.32141
1.0,1683.7,1,0.0113981,0.00795452,0.0034436,0.00871826,0.252292,0.0188308,1.32122
1.0,1734.7,1,0.0114149,0.00797062,0.00344429,0.00871995,0.252328,0.0188349,1.32103
1.0,1785.7,1,0.0114317,0.00798668,0.00344498,0.00872162,0.252364,0.0188388,1.32084
1.0,1836.7,1,0.0114484,0.00800275,0.00344567,0.00872328,0.2524,0.0188427,1.32065
1.0,1887.8,1,0.0114652,0.00801882,0.00344635,0.00872493,0.252436,0.0188464,1.32047
1.0,1938.8,1,0.0114819,0.00803484,0.00344702,0.00872656,0.252472,0.0188501,1.32028
1.0,153.1,1,0.0108839,0.00746435,0.00341952,0.00866007,0.251084,0.0186633,1.32758
1.0,1989.8,1,0.0114985,0.00805086,0.00344768,0.00872818,0.252507,0.0188537,1.3201
1.0,2040.8,1,0.0115152,0.00806685,0.00344834,0.00872979,0.252542,0.0188572,1.31991
1.0,2091.8,1,0.0115318,0.00808284,0.003449,0.00873138,0.252577,0.0188606,1.31973
1.0,2142.9,1,0.0115485,0.00809883,0.00344965,0.00873296,0.252612,0.018864,1.31955
1.0,2193.9,1,0.0115651,0.00811479,0.00345029,0.00873452,0.252646,0.0188672,1.31937
1.0,2244.9,1,0.0115816,0.00813072,0.00345092,0.00873607,0.25268,0.0188704,1.31919
1.0,2295.9,1,0.0115982,0.00814665,0.00345155,0.0087376,0.252714,0.0188734,1.31901
1.0,2346.9,1,0.0116147,0.00816255,0.00345218,0.00873913,0.252748,0.0188765,1.31884
1.0,2398.0,1,0.0116313,0.00817848,0.0034528,0.00874064,0.252782,0.0188794,1.31866
1.0,2449.0,1,0.0116478,0.00819436,0.00345341,0.00874214,0.252815,0.0188822,1.31849
1.0,204.1,1,0.0109014,0.00748092,0.00342043,0.00866227,0.251128,0.0186705,1.32734
1.0,2500.0,1,0.0116642,0.00821022,0.00345402,0.00874362,0.252848,0.018885,1.31831
1.0,255.1,1,0.0109188,0.00749747,0.00342134,0.00866444,0.251172,0.0186775,1.32711
1.0,306.1,1,0.0109362,0.00751401,0.00342223,0.0086666,0.251216,0.0186845,1.32688
1.0,357.1,1,0.0109536,0.00753052,0.00342312,0.00866874,0.251259,0.0186913,1.32665
1.0,408.2,1,0.0109711,0.00754706,0.003424,0.00867086,0.251302,0.018698,1.32642
1.0,0.0,2,0.131275,0.052188,0.0790872,0.193528,1.0324,0.00201523,0.322871
1.0,459.2,2,0.13622,0.0576095,0.0786104,0.192391,1.03037,0.00208064,0.323507
1.0,510.2,2,0.136765,0.0582067,0.0785584,0.192267,1.03016,0.00208783,0.323574
1.0,561.2,2,0.137309,0.0588028,0.0785066,0.192144,1.02995,0.002095,0.323641
1.0,612.2,2,0.137853,0.059398,0.0784549,0.19202,1.02974,0.00210215,0.323706
1.0,663.3,2,0.138397,0.0599934,0.0784034,0.191898,1.02953,0.00210931,0.323772
1.0,714.3,2,0.138939,0.0605867,0.0783521,0.191775,1.02933,0.00211643,0.323836
1.0,765.3,2,0.13948,0.061179,0.0783011,0.191654,1.02913,0.00212355,0.323899
1.0,816.3,2,0.140021,0.0617704,0.0782502,0.191532,1.02893,0.00213064,0.323962
1.0,867.4,2,0.140561,0.062362,0.0781994,0.191411,1.02873,0.00213773,0.324025
1.0,918.4,2,0.1411,0.0629515,0.0781489,0.191291,1.02853,0.0021448,0.324086
1.0,51.0,2,0.131827,0.0527941,0.0790334,0.1934,1.03217,0.00202256,0.322945
1.0,969.4,2,0.141639,0.0635401,0.0780986,0.191171,1.02834,0.00215185,0.324147
1.0,1020.4,2,0.142176,0.0641277,0.0780485,0.191052,1.02815,0.00215889,0.324207
1.0,1071.4,2,0.142713,0.0647145,0.0779986,0.190933,1.02796,0.00216591,0.324267
1.0,1122.5,2,0.14325,0.0653014,0.0779487,0.190814,1.02777,0.00217293,0.324326
1.0,1173.5,2,0.143785,0.0658863,0.0778991,0.190696,1.02759,0.00217992,0.324384
1.0,1224.5,2,0.14432,0.0664703,0.0778497,0.190578,1.02741,0.00218689,0.324441
1.0,1275.5,2,0.144854,0.0670534,0.0778005,0.190461,1.02723,0.00219386,0.324498
1.0,1326.5,2,0.145387,0.0676356,0.0777515,0.190344,1.02705,0.0022008,0.324555
1.0,1377.6,2,0.145921,0.068218,0.0777025,0.190227,1.02687,0.00220775,0.32461
1.0,1428.6,2,0.146452,0.0687984,0.0776538,0.190111,1.0267,0.00221467,0.324665
1.0,102.0,2,0.132379,0.0533992,0.0789798,0.193272,1.03194,0.00202987,0.323018
1.0,1479.6,2,0.146983,0.0693779,0.0776053,0.189996,1.02653,0.00222157,0.32472
1.0,1530.6,2,0.147514,0.0699566,0.077557,0.18988,1.02636,0.00222846,0.324773
1.0,1581.6,2,0.148043,0.0705343,0.0775088,0.189766,1.02619,0.00223534,0.324826
1.0,1632.7,2,0.148573,0.0711124,0.0774607,0.189651,1.02602,0.00224221,0.324879
1.0,1683.7,2,0.149101,0.0716884,0.0774129,0.189537,1.02586,0.00224906,0.324931
1.0,1734.7,2,0.149629,0.0722636,0.0773652,0.189424,1.0257,0.00225589,0.324982
1.0,1785.7,2,0.150156,0.072838,0.0773178,0.189311,1.02554,0.00226271,0.325032
1.0,1836.7,2,0.150682,0.0734115,0.0772704,0.189198,1.02538,0.00226952,0.325082
1.0,1887.8,2,0.151208,0.0739852,0.0772232,0.189086,1.02523,0.00227632,0.325132
1.0,1938.8,2,0.151733,0.074557,0.0771762,0.188974,1.02507,0.0022831,0.325181
1.0,153.1,2,0.132931,0.0540045,0.0789263,0.193145,1.0317,0.00203718,0.32309
1.0,1989.8,2,0.152257,0.075128,0.0771294,0.188862,1.02492,0.00228987,0.325229
1.0,2040.8,2,0.152781,0.0756981,0.0770828,0.188751,1.02477,0.00229661,0.325276
1.0,2091.8,2,0.153304,0.0762674,0.0770363,0.188641,1.02462,0.00230335,0.325323
1.0,2142.9,2,0.153827,0.076837,0.0769899,0.18853,1.02448,0.00231009,0.32537
1.0,2193.9,2,0.154348,0.0774046,0.0769438,0.18842,1.02433,0.0023168,0.325415
1.0,2244.9,2,0.154869,0.0779715,0.0768978,0.188311,1.02419,0.00232349,0.325461
1.0,2295.9,2,0.155389,0.0785375,0.076852,0.188202,1.02405,0.00233017,0.325505
1.0,2346.9,2,0.155909,0.0791027,0.0768063,0.188093,1.02391,0.00233684,0.325549
1.0,2398.0,2,0.156429,0.0796683,0.0767607,0.187985,1.02377,0.00234351,0.325593
1.0,2449.0,2,0.156947,0.0802319,0.0767154,0.187877,1.02364,0.00235015,0.325636
1.0,204.1,2,0.133481,0.0546076,0.0788731,0.193018,1.03148,0.00204446,0.323161
1.0,2500.0,2,0.157465,0.0807947,0.0766702,0.187769,1.02351,0.00235678,0.325678
1.0,255.1,2,0.13403,0.0552097,0.0788202,0.192891,1.03125,0.00205172,0.323232
1.0,306.1,2,0.134578,0.0558108,0.0787674,0.192766,1.03103,0.00205897,0.323302
1.0,357.1,2,0.135126,0.0564111,0.0787151,0.192641,1.03081,0.00206621,0.323371
1.0,408.2,2,0.135674,0.0570114,0.0786626,0.192516,1.03059,0.00207344,0.32344
1.5,0.0,1,0.0108315,0.00743316,0.00339838,0.00861425,0.250916,0.0186413,1.32846
1.5,459.2,1,0.0109894,0.00758271,0.00340671,0.00863449,0.25131,0.0187038,1.32638
1.5,510.2,1,0.0110068,0.00759923,0.00340759,0.00863664,0.251352,0.0187102,1.32616
1.5,561.2,1,0.0110242,0.00761574,0.00340847,0.00863878,0.251394,0.0187164,1.32594
1.5,612.2,1,0.0110416,0.00763222,0.00340934,0.0086409,0.251436,0.0187225,1.32572
1.5,663.3,1,0.0110589,0.00764873,0.0034102,0.008643,0.251477,0.0187285,1.3255
1.5,714.3,1,0.0110762,0.00766518,0.00341106,0.00864508,0.251518,0.0187344,1.32528
1.5,765.3,1,0.0110935,0.00768163,0.00341191,0.00864715,0.251559,0.0187402,1.32507
1.5,816.3,1,0.0111108,0.00769805,0.00341275,0.0086492,0.2516,0.0187459,1.32486
1.5,867.4,1,0.0111281,0.00771449,0.00341358,0.00865123,0.25164,0.0187515,1.32464
1.5,918.4,1,0.0111453,0.00773088,0.0034144,0.00865324,0.25168,0.018757,1.32443
1.5,51.0,1,0.0108492,0.00744983,0.00339934,0.00861657,0.250961,0.0186487,1.32823
1.5,969.4,1,0.0111625,0.00774726,0.00341522,0.00865524,0.25172,0.0187623,1.32422
1.5,1020.4,1,0.0111796,0.00776361,0.00341603,0.00865722,0.25176,0.0187676,1.32401
1.5,1071.4,1,0.0111968,0.00777995,0.00341684,0.00865918,0.251799,0.0187727,1.32381
1.5,1122.5,1,0.0112139,0.00779631,0.00341763,0.00866113,0.251838,0.0187778,1.3236
1.5,1173.5,1,0.011231,0.00781262,0.00341842,0.00866306,0.251877,0.0187827,1.3234
1.5,1224.5,1,0.0112481,0.00782891,0.00341921,0.00866497,0.251915,0.0187876,1.3232
1.5,1275.5,1,0.0112652,0.00784518,0.00341998,0.00866687,0.251954,0.0187923,1.32299
1.5,1326.5,1,0.0112822,0.00786144,0.00342075,0.00866875,0.251992,0.018797,1.32279
1.5,1377.6,1,0.0112992,0.00787771,0.00342152,0.00867062,0.25203,0.0188016,1.3226
1.5,1428.6,1,0.0113162,0.00789395,0.00342227,0.00867247,0.252067,0.018806,1.3224
1.5,102.0,1,0.0108668,0.0074665,0.00340029,0.00861888,0.251006,0.018656,1.32799
1.5,1479.6,1,0.0113332,0.00791016,0.00342302,0.00867431,0.252104,0.0188104,1.3222
1.5,1530.6,1,0.0113501,0.00792635,0.00342376,0.00867613,0.252142,0.0188146,1.32201
1.5,1581.6,1,0.011367,0.00794253,0.0034245,0.00867793,0.252178,0.0188188,1.32182
1.5,1632.7,1,0.011384,0.00795873,0.00342523,0.00867973,0.252215,0.0188229,1.32162
1.5,1683.7,1,0.0114008,0.00797487,0.00342596,0.0086815,0.252252,0.0188269,1.32143
1.5,1734.7,1,0.0114177,0.00799101,0.00342667,0.00868326,0.252288,0.0188308,1.32124
1.5,1785.7,1,0.0114345,0.00800712,0.00342738,0.00868501,0.252324,0.0188346,1.32106
1.5,1836.7,1,0.0114513,0.00802323,0.00342809,0.00868674,0.252359,0.0188383,1.32087
1.5,1887.8,1,0.0114681,0.00803934,0.00342879,0.00868846,0.252395,0.0188419,1.32068
1.5,1938.8,1,0.0114849,0.00805541,0.00342948,0.00869016,0.25243,0.0188455,1.3205
1.5,153.1,1,0.0108844,0.00748317,0.00340123,0.00862117,0.25105,0.0186632,1.32776
1.5,1989.8,1,0.0115016,0.00807147,0.00343017,0.00869185,0.252465,0.0188489,1.32031
1.5,2040.8,1,0.0115183,0.0080875,0.00343085,0.00869352,0.2525,0.0188523,1.32013
1.5,2091.8,1,0.0115351,0.00810353,0.00343152,0.00869518,0.252535,0.0188556,1.31995
1.5,2142.9,1,0.0115518,0.00811956,0.00343219,0.00869683,0.252569,0.0188588,1.31977
1.5,2193.9,1,0.0115684,0.00813556,0.00343286,0.00869846,0.252603,0.0188619,1.31959
1.5,2244.9,1,0.011585,0.00815153,0.00343351,0.00870008,0.252637,0.0188649,1.31941
1.5,2295.9,1,0.0116017,0.0081675,0.00343417,0.00870169,0.252671,0.0188679,1.31924
1.5,2346.9,1,0.0116183,0.00818344,0.00343481,0.00870328,0.252705,0.0188707,1.31906
1.5,2398.0,1,0.0116349,0.00819941,0.00343545,0.00870486,0.252738,0.0188735,1.31889
1.5,2449.0,1,0.0116514,0.00821532,0.00343609,0.00870643,0.252771,0.0188762,1.31871
1.5,204.1,1,0.010902,0.0074998,0.00340216,0.00862344,0.251094,0.0186703,1.32752
1.5,2500.0,1,0.0116679,0.00823122,0.00343672,0.00870798,0.252804,0.0188788,1.31854
1.5,255.1,1,0.0109195,0.00751641,0.00340309,0.00862569,0.251138,0.0186772,1.32729
1.5,306.1,1,0.010937,0.007533,0.00340401,0.00862791,0.251181,0.018684,1.32706
1.5,357.1,1,0.0109545,0.00754957,0.00340491,0.00863012,0.251224,0.0186907,1.32683
1.5,408.2,1,0.010972,0.00756617,0.00340582,0.00863232,0.251267,0.0186973,1.32661
1.5,0.0,2,0.131573,0.0524737,0.0790997,0.193984,1.03321,0.00202036,0.322618
1.5,459.2,2,0.136569,0.0579169,0.0786521,0.19293,1.03122,0.0020865,0.323242
1.5,510.2,2,0.13712,0.0585165,0.0786033,0.192816,1.03101,0.00209376,0.323308
1.5,561.2,2,0.13767,0.0591151,0.0785547,0.192701,1.0308,0.00210101,0.323373
1.5,612.2,2,0.138219,0.0597127,0.0785064,0.192587,1.0306,0.00210825,0.323437
1.5,663.3,2,0.138769,0.0603105,0.078458,0.192474,1.03039,0.00211548,0.323501
1.5,714.3,2,0.139316,0.0609061,0.07841,0.192361,1.03019,0.00212269,0.323563
1.5,765.3,2,0.139863,0.0615009,0.0783622,0.192248,1.03,0.00212988,0.323626
1.5,816.3,2,0.140409,0.0620946,0.0783145,0.192136,1.0298,0.00213705,0.323687
1.5,867.4,2,0.140956,0.0626886,0.078267,0.192024,1.02961,0.00214422,0.323748
1.5,918.4,2,0.1415,0.0632805,0.0782197,0.191913,1.02942,0.00215136,0.323808
1.5,51.0,2,0.132131,0.0530822,0.0790492,0.193865,1.03298,0.00202777,0.32269
1.5,969.4,2,0.142044,0.0638715,0.0781726,0.191802,1.02923,0.00215849,0.323868
1.5,1020.4,2,0.142587,0.0644615,0.0781256,0.191692,1.02904,0.00216561,0.323927
1.5,1071.4,2,0.14313,0.0650506,0.0780789,0.191582,1.02885,0.0021727,0.323985
1.5,1122.5,2,0.143672,0.06564,0.0780322,0.191472,1.02867,0.0021798,0.324042
1.5,1173.5,2,0.144213,0.0662273,0.0779858,0.191363,1.02849,0.00218687,0.324099
1.5,1224.5,2,0.144753,0.0668136,0.0779396,0.191255,1.02831,0.00219392,0.324155
1.5,1275.5,2,0.145293,0.0673991,0.0778936,0.191147,1.02814,0.00220096,0.324211
1.5,1326.5,2,0.145831,0.0679837,0.0778477,0.191039,1.02796,0.00220799,0.324266
1.5,1377.6,2,0.14637,0.0685685,0.0778019,0.190931,1.02779,0.00221501,0.32432
1.5,1428.6,2,0.146908,0.0691513,0.0777564,0.190824,1.02762,0.002222,0.324374
1.5,102.0,2,0.132689,0.0536897,0.0789989,0.193747,1.03275,0.00203516,0.322761
1.5,1479.6,2,0.147444,0.0697332,0.0777111,0.190718,1.02745,0.00222899,0.324427
1.5,1530.6,2,0.14798,0.0703143,0.0776659,0.190612,1.02729,0.00223595,0.324479
1.5,1581.6,2,0.148515,0.0708944,0.0776209,0.190506,1.02712,0.0022429,0.324531
1.5,1632.7,2,0.149051,0.0714748,0.077576,0.190401,1.02696,0.00224986,0.324582
1.5,1683.7,2,0.149585,0.0720533,0.0775313,0.190296,1.0268,0.00225678,0.324632
1.5,1734.7,2,0.150118,0.0726308,0.0774868,0.190191,1.02665,0.00226369,0.324682
1.5,1785.7,2,0.15065,0.0732076,0.0774425,0.190087,1.02649,0.00227058,0.324731
1.5,1836.7,2,0.151182,0.0737834,0.0773983,0.189984,1.02634,0.00227746,0.324779
1.5,1887.8,2,0.151714,0.0743596,0.0773542,0.18988,1.02619,0.00228434,0.324827
1.5,1938.8,2,0.152244,0.0749337,0.0773104,0.189777,1.02604,0.0022912,0.324875
1.5,153.1,2,0.133246,0.0542975,0.0789486,0.193628,1.03253,0.00204256,0.322832
1.5,1989.8,2,0.152774,0.0755071,0.0772667,0.189675,1.02589,0.00229804,0.324922
1.5,2040.8,2,0.153303,0.0760796,0.0772232,0.189573,1.02574,0.00230486,0.324968
1.5,2091.8,2,0.153831,0.0766513,0.0771798,0.189471,1.0256,0.00231167,0.325013
1.5,2142.9,2,0.15436,0.0772233,0.0771366,0.189369,1.02546,0.00231848,0.325058
1.5,2193.9,2,0.154887,0.0777933,0.0770935,0.189269,1.02532,0.00232527,0.325103
1.5,2244.9,2,0.155413,0.0783625,0.0770507,0.189168,1.02518,0.00233204,0.325146
1.5,2295.9,2,0.155939,0.0789309,0.077008,0.189068,1.02504,0.00233879,0.325189
1.5,2346.9,2,0.156464,0.0794985,0.0769654,0.188968,1.02491,0.00234554,0.325232
1.5,2398.0,2,0.156989,0.0800664,0.0769229,0.188868,1.02478,0.00235228,0.325274
1.5,2449.0,2,0.157513,0.0806324,0.0768807,0.188769,1.02465,0.002359,0.325316
1.5,204.1,2,0.133802,0.054903,0.0788987,0.193511,1.0323,0.00204992,0.322902
1.5,2500.0,2,0.158036,0.0811977,0.0768386,0.188671,1.02452,0.0023657,0.325356
1.5,255.1,2,0.134356,0.0555075,0.078849,0.193394,1.03208,0.00205726,0.322972
1.5,306.1,2,0.13491,0.056111,0.0787994,0.193277,1.03186,0.00206459,0.32304
1.5,357.1,2,0.135464,0.0567136,0.0787504,0.193162,1.03165,0.0020719,0.323108
1.5,408.2,2,0.136018,0.0573164,0.0787011,0.193046,1.03143,0.00207922,0.323175
2.0,0.0,1,0.0108349,0.00745533,0.00337955,0.00857377,0.250881,0.0186374,1.32865
2.0,459.2,1,0.0109935,0.00760547,0.00338807,0.00859463,0.251273,0.018699,1.32658
2.0,510.2,1,0.011011,0.00762206,0.00338897,0.00859685,0.251315,0.0187052,1.32636
2.0,561.2,1,0.0110285,0.00763863,0.00338987,0.00859906,0.251357,0.0187113,1.32614
2.0,612.2,1,0.0110459,0.00765518,0.00339076,0.00860124,0.251398,0.0187173,1.32592
2.0,663.3,1,0.0110634,0.00767176,0.00339165,0.00860342,0.25144,0.0187232,1.3257
2.0,714.3,1,0.0110808,0.00768827,0.00339252,0.00860557,0.251481,0.018729,1.32548
2.0,765.3,1,0.0110982,0.00770478,0.00339339,0.0086077,0.251521,0.0187347,1.32527
2.0,816.3,1,0.0111155,0.00772126,0.00339425,0.00860982,0.251562,0.0187402,1.32506
2.0,867.4,1,0.0111329,0.00773777,0.00339511,0.00861192,0.251602,0.0187457,1.32484
2.0,918.4,1,0.0111502,0.00775421,0.00339595,0.008614,0.251642,0.018751,1.32463
2.0,51.0,1,0.0108526,0.00747208,0.00338053,0.00857617,0.250926,0.0186448,1.32841
2.0,969.4,1,0.0111674,0.00777065,0.00339679,0.00861607,0.251682,0.0187563,1.32442
2.0,1020.4,1,0.0111847,0.00778707,0.00339762,0.00861812,0.251721,0.0187614,1.32422
2.0,1071.4,1,0.0112019,0.00780347,0.00339845,0.00862015,0.25176,0.0187664,1.32401
2.0,1122.5,1,0.0112192,0.00781989,0.00339927,0.00862217,0.251799,0.0187714,1.32381
2.0,1173.5,1,0.0112363,0.00783626,0.00340008,0.00862417,0.251838,0.0187762,1.3236
2.0,1224.5,1,0.0112535,0.0078526,0.00340088,0.00862615,0.251876,0.0187809,1.3234
2.0,1275.5,1,0.0112706,0.00786893,0.00340168,0.00862812,0.251914,0.0187855,1.3232
2.0,1326.5,1,0.0112877,0.00788526,0.00340247,0.00863007,0.251952,0.0187901,1.323
2.0,1377.6,1,0.0113048,0.00790158,0.00340325,0.00863201,0.25199,0.0187945,1.32281
2.0,1428.6,1,0.0113219,0.00791787,0.00340403,0.00863393,0.252027,0.0187988,1.32261
2.0,102.0,1,0.0108703,0.00748881,0.0033815,0.00857854,0.25097,0.0186519,1.32818
2.0,1479.6,1,0.0113389,0.00793414,0.0034048,0.00863583,0.252064,0.0188031,1.32241
2.0,1530.6,1,0.011356,0.00795039,0.00340557,0.00863772,0.252101,0.0188072,1.32222
2.0,1581.6,1,0.0113729,0.00796662,0.00340632,0.00863959,0.252138,0.0188112,1.32203
2.0,1632.7,1,0.01139,0.00798288,0.00340708,0.00864146,0.252174,0.0188152,1.32184
2.0,1683.7,1,0.0114069,0.00799908,0.00340782,0.0086433,0.25221,0.0188191,1.32165
2.0,1734.7,1,0.0114238,0.00801527,0.00340856,0.00864513,0.252246,0.0188228,1.32146
2.0,1785.7,1,0.0114407,0.00803144,0.00340929,0.00864694,0.252282,0.0188265,1.32127
2.0,1836.7,1,0.0114576,0.00804759,0.00341002,0.00864874,0.252318,0.0188301,1.32109
2.0,1887.8,1,0.0114745,0.00806376,0.00341074,0.00865053,0.252353,0.0188336,1.3209
2.0,1938.8,1,0.0114913,0.00807987,0.00341145,0.0086523,0.252388,0.018837,1.32072
2.0,153.1,1,0.010888,0.00750552,0.00338246,0.00858089,0.251014,0.0186591,1.32795
2.0,1989.8,1,0.0115081,0.00809599,0.00341216,0.00865406,0.252423,0.0188403,1.32054
2.0,2040.8,1,0.0115249,0.00811207,0.00341286,0.0086558,0.252458,0.0188436,1.32035
2.0,2091.8,1,0.0115417,0.00812815,0.00341356,0.00865753,0.252492,0.0188467,1.32017
2.0,2142.9,1,0.0115585,0.00814423,0.00341425,0.00865925,0.252526,0.0188498,1.31999
2.0,2193.9,1,0.0115752,0.00816028,0.00341493,0.00866095,0.25256,0.0188527,1.31982
2.0,2244.9,1,0.0115919,0.0081763,0.00341561,0.00866264,0.252594,0.0188556,1.31964
2.0,2295.9,1,0.0116086,0.00819232,0.00341629,0.00866432,0.252628,0.0188585,1.31947
2.0,2346.9,1,0.0116253,0.00820831,0.00341695,0.00866598,0.252661,0.0188612,1.31929
2.0,2398.0,1,0.0116419,0.00822432,0.00341762,0.00866763,0.252694,0.0188639,1.31912
2.0,2449.0,1,0.0116586,0.00824028,0.00341827,0.00866927,0.252727,0.0188664,1.31894
2.0,204.1,1,0.0109056,0.00752223,0.00338342,0.00858323,0.251058,0.018666,1.32771
2.0,2500.0,1,0.0116752,0.00825624,0.00341892,0.00867089,0.25276,0.0188689,1.31877
2.0,255.1,1,0.0109233,0.0075389,0.00338436,0.00858555,0.251102,0.0186728,1.32748
2.0,306.1,1,0.0109409,0.00755556,0.0033853,0.00858784,0.251145,0.0186795,1.32725
2.0,357.1,1,0.0109584,0.0075722,0.00338623,0.00859012,0.251188,0.0186861,1.32703
2.0,408.2,1,0.010976,0.00758886,0.00338715,0.00859239,0.251231,0.0186926,1.3268
2.0,0.0,2,0.131769,0.0526684,0.079101,0.194395,1.034,0.00202393,0.322373
2.0,459.2,2,0.136814,0.0581319,0.0786818,0.193423,1.03204,0.00209075,0.322986
2.0,510.2,2,0.13737,0.0587337,0.0786362,0.193317,1.03183,0.00209809,0.323051
